first_name,last_name,full_name,department,organization,country,leader,times_cited,team_id,position,api_name
Yaseen,Arabi,"Yaseen, Arabi",King Abdullah Int Med Res Ctr,King Saud Bin Abdulaziz Univ Hlth Sci,Arabia,"Arif, Hussain",7,1299,last,Yaseen
Anbalagan,Anantharaj,"Anbalagan, Anantharaj",Natl Capital Reg Biotech Sci Cluster,Translat Hlth Sci & Technol Inst THSTI,India,"Tarun Kumar, Sharma",0,1300,first,Anbalagan
Soon Jyoti,Das,"Soon Jyoti, Das",Natl Capital Reg Biotech Sci Cluster,Translat Hlth Sci & Technol Inst THSTI,India,"Tarun Kumar, Sharma",0,1300,other,Soon
Patil,Sharanabasava,"Patil, Sharanabasava",Natl Capital Reg Biotech Sci Cluster,Translat Hlth Sci & Technol Inst THSTI,India,"Tarun Kumar, Sharma",0,1300,other,Patil
Tarun Kumar,Sharma,"Tarun Kumar, Sharma",Natl Capital Reg Biotech Sci Cluster,Translat Hlth Sci & Technol Inst THSTI,India,"Tarun Kumar, Sharma",0,1300,leader,Tarun
Guruprasad R,Medigeshi,"Guruprasad R, Medigeshi",Natl Capital Reg Biotech Sci Cluster,Translat Hlth Sci & Technol Inst THSTI,India,"Tarun Kumar, Sharma",0,1300,other,Guruprasad
Rakesh,Lodha,"Rakesh, Lodha",Pediat,All India Inst Med Sci,India,"Tarun Kumar, Sharma",0,1300,other,Rakesh
Sushil K,Kabra,"Sushil K, Kabra",Pediat,All India Inst Med Sci,India,"Tarun Kumar, Sharma",0,1300,last,Sushil
Sonal,Srivastava,"Sonal, Srivastava",Amity Inst Virol & Immunol,Amity Univ Uttar Pradesh,India,"Ashish, Srivastava",0,1301,first,Sonal
Ashish,Srivastava,"Ashish, Srivastava",Amity Inst Virol & Immunol,Amity Univ Uttar Pradesh,India,"Ashish, Srivastava",0,1301,leader,Ashish
Dilip J,Upadhyay,"Dilip J, Upadhyay",Noida,Amity Univ Uttar Pradesh,India,"Ashish, Srivastava",0,1301,last,Dilip
Savariar,Vincent,"Savariar, Vincent",Loyola Inst Frontier Energy,Loyola Coll,India,"Savariar, Vincent",3,1302,"first, leader",Savariar
Manoj,Dhanraj,"Manoj, Dhanraj",Loyola Inst Frontier Energy,Loyola Coll,India,"Savariar, Vincent",3,1302,other,Manoj
Selvaraj,Arokiyaraj,"Selvaraj, Arokiyaraj",Food Sci & Biotechnol,Sejong Univ,Korea,"Savariar, Vincent",3,1302,other,Selvaraj
Muthupandian,Saravanan,"Muthupandian, Saravanan",Coll Hlth Sci,Mekelle Univ,Ethiopia,"Savariar, Vincent",3,1302,last,Muthupandian
Firoz,Ahmed,"Firoz, Ahmed",Coll Sci,Univ Jeddah,Arabia,"Firoz, Ahmed",1,1303,"first, leader",Firoz
Abdulsalam Abdullah,Al Ghamdi,"Abdulsalam Abdullah, Al Ghamdi",Coll Sci,Univ Jeddah,Arabia,"Firoz, Ahmed",1,1303,other,Abdulsalam
Sultan Muhammad,Al Yami,"Sultan Muhammad, Al Yami",Coll Sci,Univ Jeddah,Arabia,"Firoz, Ahmed",1,1303,other,Sultan
Abdulaziz Musa,Al Salami,"Abdulaziz Musa, Al Salami",Coll Sci,Univ Jeddah,Arabia,"Firoz, Ahmed",1,1303,other,Abdulaziz
Mohammed Y,Refai,"Mohammed Y, Refai",Coll Sci,Univ Jeddah,Arabia,"Firoz, Ahmed",1,1303,other,Mohammed
Mohiuddin Khan,Warsi,"Mohiuddin Khan, Warsi",Coll Sci,Univ Jeddah,Arabia,"Firoz, Ahmed",1,1303,other,Mohiuddin
Firoz,Ahmed,"Firoz, Ahmed",Ctr Sci & Med Res,Univ Jeddah,Arabia,"Firoz, Ahmed",1,1303,leader,Firoz
Mohammed Y,Refai,"Mohammed Y, Refai",Ctr Sci & Med Res,Univ Jeddah,Arabia,"Firoz, Ahmed",1,1303,other,Mohammed
Mohiuddin Khan,Warsi,"Mohiuddin Khan, Warsi",Ctr Sci & Med Res,Univ Jeddah,Arabia,"Firoz, Ahmed",1,1303,other,Mohiuddin
Monika,Sharma,"Monika, Sharma",Chem Sci,Indian Inst Sci Educ & Res,India,"Firoz, Ahmed",1,1303,other,Monika
Saad M,Howladar,"Saad M, Howladar",Coll Sci,Univ Jeddah,Arabia,"Firoz, Ahmed",1,1303,other,Saad
Mohammed N,Baeshen,"Mohammed N, Baeshen",Coll Sci,Univ Jeddah,Arabia,"Firoz, Ahmed",1,1303,last,Mohammed
Ashish,Patel,"Ashish, Patel",Ramanbhai Patel Coll Pharm,Charotar Univ Sci & Technol,India,"Prashanthi, Karyala",3,1304,first,Ashish
Malathi,Rajendran,"Malathi, Rajendran",Biochem,Indian Acad Degree Coll Autonomous,India,"Prashanthi, Karyala",3,1304,other,Malathi
Prashanthi,Karyala,"Prashanthi, Karyala",Biochem,Indian Acad Degree Coll Autonomous,India,"Prashanthi, Karyala",3,1304,leader,Prashanthi
Ashish,Shah,"Ashish, Shah",Pharm,Sumandeep Vidyapeeth,India,"Prashanthi, Karyala",3,1304,other,Ashish
Harnisha,Patel,"Harnisha, Patel",Parul Inst Pharm,Parul Univ,India,"Prashanthi, Karyala",3,1304,other,Harnisha
Suresh B,Pakala,"Suresh B, Pakala",Biol Div,Indian Inst Sci Educ & Res IISER Tirupati,India,"Prashanthi, Karyala",3,1304,other,Suresh
Malathi,Rajendran,"Malathi, Rajendran",Life Sci,Kristu Jayanthi Coll Autonomous,India,"Prashanthi, Karyala",3,1304,other,Malathi
Prashanthi,Karyala,"Prashanthi, Karyala",Biotechnol,MS Ramaiah Univ Appl Sci,India,"Prashanthi, Karyala",3,1304,"last, leader",Prashanthi
Debdutta,Bhattacharya,"Debdutta, Bhattacharya",Minist Hlth & Family Welf,Govt India,India,"Debdutta, Bhattacharya",0,1305,"first, leader",Debdutta
Debaprasad,Parai,"Debaprasad, Parai",Minist Hlth & Family Welf,Govt India,India,"Debdutta, Bhattacharya",0,1305,other,Debaprasad
Usha K,Rout,"Usha K, Rout",Minist Hlth & Family Welf,Govt India,India,"Debdutta, Bhattacharya",0,1305,other,Usha
Pujarini,Dash,"Pujarini, Dash",Minist Hlth & Family Welf,Govt India,India,"Debdutta, Bhattacharya",0,1305,other,Pujarini
Rashmi R,Nanda,"Rashmi R, Nanda",Minist Hlth & Family Welf,Govt India,India,"Debdutta, Bhattacharya",0,1305,other,Rashmi
Girish C,Dash,"Girish C, Dash",Minist Hlth & Family Welf,Govt India,India,"Debdutta, Bhattacharya",0,1305,other,Girish
Srikanta,Kanungo,"Srikanta, Kanungo",Minist Hlth & Family Welf,Govt India,India,"Debdutta, Bhattacharya",0,1305,other,Srikanta
Subrata K,Palo,"Subrata K, Palo",Minist Hlth & Family Welf,Govt India,India,"Debdutta, Bhattacharya",0,1305,other,Subrata
Sidhartha,Giri,"Sidhartha, Giri",Minist Hlth & Family Welf,Govt India,India,"Debdutta, Bhattacharya",0,1305,other,Sidhartha
Hari R,Choudhary,"Hari R, Choudhary",Minist Hlth & Family Welf,Govt India,India,"Debdutta, Bhattacharya",0,1305,other,Hari
Jaya S,Kshatri,"Jaya S, Kshatri",Minist Hlth & Family Welf,Govt India,India,"Debdutta, Bhattacharya",0,1305,other,Jaya
Jyotirmayee,Turuk,"Jyotirmayee, Turuk",Minist Hlth & Family Welf,Govt India,India,"Debdutta, Bhattacharya",0,1305,other,Jyotirmayee
Bijay K,Mishra,"Bijay K, Mishra",Minist Hlth & Family Welf,Govt India,India,"Debdutta, Bhattacharya",0,1305,other,Bijay
Saroj,Dash,"Saroj, Dash",Minist Hlth & Family Welf,Govt India,India,"Debdutta, Bhattacharya",0,1305,other,Saroj
Sanghamitra,Pati,"Sanghamitra, Pati",Minist Hlth & Family Welf,Govt India,India,"Debdutta, Bhattacharya",0,1305,other,Sanghamitra
Rajesh K,Lenka,"Rajesh K, Lenka",Microbiol,IMS & SUM Hosp,India,"Debdutta, Bhattacharya",0,1305,last,Rajesh
Pottathil,Shinu,"Pottathil, Shinu",Biomed Sci,King Faisal Univ,Arabia,"Pran Kishore, Deb",3,1306,first,Pottathil
Mohamed A,Morsy,"Mohamed A, Morsy",Pharmaceut Sci,King Faisal Univ,Arabia,"Pran Kishore, Deb",3,1306,other,Mohamed
Anroop B,Nair,"Anroop B, Nair",Pharmaceut Sci,King Faisal Univ,Arabia,"Pran Kishore, Deb",3,1306,other,Anroop
Mohamed A,Morsy,"Mohamed A, Morsy",Pharmacol,Menia Univ,Egypt,"Pran Kishore, Deb",3,1306,other,Mohamed
Pran Kishore,Deb,"Pran Kishore, Deb",Pharmaceut Sci,Philadelphia Univ,Jordan,"Pran Kishore, Deb",3,1306,leader,Pran
Manoj,Goyal,"Manoj, Goyal",Anesthesia Technol,Imam Abdulrahman bin Faisal Univ,Arabia,"Pran Kishore, Deb",3,1306,other,Manoj
Jigar,Shah,"Jigar, Shah",Inst Pharm,Nirma Univ,India,"Pran Kishore, Deb",3,1306,other,Jigar
Sabna,Kotta,"Sabna, Kotta",Pharmaceut,King Abdulaziz Univ,Arabia,"Pran Kishore, Deb",3,1306,last,Sabna
M Elizabeth,Sobhia,"M Elizabeth, Sobhia",Sect 67,Natl Inst Pharmaceut Educ & Res NIPER,India,"M Elizabeth, Sobhia",0,1307,"first, leader",Sobhia
Ketan,Ghosh,"Ketan, Ghosh",Sect 67,Natl Inst Pharmaceut Educ & Res NIPER,India,"M Elizabeth, Sobhia",0,1307,other,Ketan
Srikanth,Sivangula,"Srikanth, Sivangula",Sect 67,Natl Inst Pharmaceut Educ & Res NIPER,India,"M Elizabeth, Sobhia",0,1307,other,Srikanth
Siva,Kumar,"Siva, Kumar",Sect 67,Natl Inst Pharmaceut Educ & Res NIPER,India,"M Elizabeth, Sobhia",0,1307,other,Siva
Harmanpreet,Singh,"Harmanpreet, Singh",Sect 67,Natl Inst Pharmaceut Educ & Res NIPER,India,"M Elizabeth, Sobhia",0,1307,last,Harmanpreet
Akalesh Kumar,Verma,"Akalesh Kumar, Verma",Zool,Cotton Univ,India,"Akalesh Kumar, Verma",3,1308,"first, leader",Akalesh
Rohit,Aggarwal,"Rohit, Aggarwal",Cosm Cordycep Farms,Badarpur Said Tehsil Tigaon,India,"Akalesh Kumar, Verma",3,1308,last,Rohit
Vipin,Gupta,"Vipin, Gupta",Gurugram,PhiXGen Private Ltd,India,"Rup, Lal",0,1309,first,Vipin
Princy,Hira,"Princy, Hira",Gurugram,PhiXGen Private Ltd,India,"Rup, Lal",0,1309,other,Princy
Shazia,Haider,"Shazia, Haider",Noida,Jaypee Inst Informat Technol,India,"Rup, Lal",0,1309,other,Shazia
Mansi,Verma,"Mansi, Verma",Sri Venkateswara Coll,Univ Delhi,India,"Rup, Lal",0,1309,other,Mansi
Shiva,Satija,"Shiva, Satija",Sri Venkateswara Coll,Univ Delhi,India,"Rup, Lal",0,1309,other,Shiva
Nirjara,Singhvi,"Nirjara, Singhvi",Zool,Univ Delhi,India,"Rup, Lal",0,1309,other,Nirjara
Yogendra,Singh,"Yogendra, Singh",Zool,Univ Delhi,India,"Rup, Lal",0,1309,other,Yogendra
Kalaisaran,Ponnusamy,"Kalaisaran, Ponnusamy",Sch Biotechnol,Jawaharlal Nehru Univ,India,"Rup, Lal",0,1309,other,Kalaisaran
Md Zubbair,Malik,"Md Zubbair, Malik",Sch Computat & Integrat Sci,Jawaharlal Nehru Univ,India,"Rup, Lal",0,1309,other,Md
Helianthous,Verma,"Helianthous, Verma",Ramjas Coll,Univ Delhi,India,"Rup, Lal",0,1309,other,Helianthous
Roshan,Kumar,"Roshan, Kumar",PG  Zool,Magadh Univ,India,"Rup, Lal",0,1309,other,Roshan
Utkarsh,Sood,"Utkarsh, Sood",New Delhi,Energy & Resources Inst,India,"Rup, Lal",0,1309,other,Utkarsh
Rup,Lal,"Rup, Lal",New Delhi,Energy & Resources Inst,India,"Rup, Lal",0,1309,"last, leader",Rup
Peter C,Rimensberger,"Peter C, Rimensberger",Univ Hosp Geneva,Univ Geneva,Switzerland,"Peter C, Rimensberger",3,1310,"first, leader",Peter
Martin C J,Kneyber,"Martin C J, Kneyber",Univ Med Ctr Groningen,Univ Groningen,Netherlands,"Peter C, Rimensberger",3,1310,other,Martin
Martin C J,Kneyber,"Martin C J, Kneyber",Anaesthesiol Peri Operat & Emergency Med,Univ Groningen,Netherlands,"Peter C, Rimensberger",3,1310,other,Martin
Akash,Deep,"Akash, Deep",Paediat Intens Care Unit,Kings Coll Hosp London,England,"Peter C, Rimensberger",3,1310,other,Akash
Mehak,Bansal,"Mehak, Bansal",Paediat Intens Care,SPS Hosp,India,"Peter C, Rimensberger",3,1310,other,Mehak
Aparna,Hoskote,"Aparna, Hoskote",Cardiac Intens Care Unit,NHS Fdn Trust,England,"Peter C, Rimensberger",3,1310,other,Aparna
Etienne,Javouhey,"Etienne, Javouhey",Hosp Civils Lyon,Univ Lyon,France,"Peter C, Rimensberger",3,1310,other,Etienne
Etienne,Javouhey,"Etienne, Javouhey",Hosp Civils Lyon,Univ Claude Bernard Lyon 1,France,"Peter C, Rimensberger",3,1310,other,Etienne
Gilles,Jourdain,"Gilles, Jourdain",APHP,Paris Saclay Univ Hosp,France,"Peter C, Rimensberger",3,1310,other,Gilles
Lynne,Latten,"Lynne, Latten",Crit Care Nutr & Dietet,NHS Fdn Trust,England,"Peter C, Rimensberger",3,1310,other,Lynne
Graeme,MacLaren,"Graeme, MacLaren",Cardiothorac ICU,Natl Univ Singapore Hosp,Singapore,"Peter C, Rimensberger",3,1310,other,Graeme
Graeme,MacLaren,"Graeme, MacLaren",Paediat Intens Care Unit,Royal Childrens Hosp,Australia,"Peter C, Rimensberger",3,1310,other,Graeme
Luc,Morin,"Luc, Morin",Paediat Intens Care,Paris Saclay Univ,France,"Peter C, Rimensberger",3,1310,other,Luc
Marti,Pons Odena,"Marti, Pons Odena",Paediat Intens Care & Intermediate Care,Univ Barcelona,Spain,"Peter C, Rimensberger",3,1310,other,Marti
Marti,Pons Odena,"Marti, Pons Odena",Immune & Resp Dysfunct,Inst Recerca St Joan Deu,Spain,"Peter C, Rimensberger",3,1310,other,Marti
Zaccaria,Ricci,"Zaccaria, Ricci",Pediat Cardiol & Cardiac Surg,IRCCS,Italy,"Peter C, Rimensberger",3,1310,other,Zaccaria
Yogen,Singh,"Yogen, Singh",Paediat Paediat Cardiol & Neonatol,Cambridge Univ NHS Fdn Trust Hosp,England,"Peter C, Rimensberger",3,1310,other,Yogen
Yogen,Singh,"Yogen, Singh",Sch Clin Med,Univ Cambridge,England,"Peter C, Rimensberger",3,1310,other,Yogen
Luregn J,Schlapbach,"Luregn J, Schlapbach",Child Hlth Res Ctr,Univ Queensland,Australia,"Peter C, Rimensberger",3,1310,other,Luregn
Luregn J,Schlapbach,"Luregn J, Schlapbach",Paediat Intens Care Unit,Queensland Childrens Hosp,Australia,"Peter C, Rimensberger",3,1310,other,Luregn
Luregn J,Schlapbach,"Luregn J, Schlapbach",Univ Childrens Hosp Zurich,Univ Zurich,Switzerland,"Peter C, Rimensberger",3,1310,other,Luregn
Luregn J,Schlapbach,"Luregn J, Schlapbach",Univ Childrens Hosp Zurich,Univ Zurich,Switzerland,"Peter C, Rimensberger",3,1310,other,Luregn
Barnaby R,Scholefield,"Barnaby R, Scholefield",Paediat Intens Care,Birmingham Childrens Hosp,England,"Peter C, Rimensberger",3,1310,other,Barnaby
Barnaby R,Scholefield,"Barnaby R, Scholefield",Inst Inflammat & Ageing,Univ Birmingham,England,"Peter C, Rimensberger",3,1310,other,Barnaby
Ulrich,Terheggen,"Ulrich, Terheggen",Crit Care,Al Jalila Childrens Hosp,Emirates,"Peter C, Rimensberger",3,1310,other,Ulrich
Pierre,Tissieres,"Pierre, Tissieres",Bicetre Hosp,Univ Salford,France,"Peter C, Rimensberger",3,1310,other,Pierre
Lyvonne N,Tume,"Lyvonne N, Tume",Manchester,Univ Salford,England,"Peter C, Rimensberger",3,1310,other,Lyvonne
Lyvonne N,Tume,"Lyvonne N, Tume",Liverpool,Alder Hey Childrens NHS Fdn Trust,England,"Peter C, Rimensberger",3,1310,other,Lyvonne
Sascha,Verbruggen,"Sascha, Verbruggen",Erasmus Med Ctr,Sophia Childrens Univ Hosp,Netherlands,"Peter C, Rimensberger",3,1310,other,Sascha
Joe,Brierley,"Joe, Brierley",Paediat Intens Care Unit,N1HR Great Ormond St Hosp Biomed Res Ctr,England,"Peter C, Rimensberger",3,1310,last,Joe
Niranjan Shiwaji,Khaire,"Niranjan Shiwaji, Khaire",Internal Med,Postgrad Inst Med Educ & Res,India,"Pankaj, Malhotra",0,1311,first,Niranjan
Nishant,Jindal,"Nishant, Jindal",Internal Med,Postgrad Inst Med Educ & Res,India,"Pankaj, Malhotra",0,1311,other,Nishant
Vikas,Suri,"Vikas, Suri",Internal Med,Postgrad Inst Med Educ & Res,India,"Pankaj, Malhotra",0,1311,other,Vikas
Pankaj,Malhotra,"Pankaj, Malhotra",Internal Med,Postgrad Inst Med Educ & Res,India,"Pankaj, Malhotra",0,1311,leader,Pankaj
Lakshmi Narayana,Yaddanapudi,"Lakshmi Narayana, Yaddanapudi",Anaesthesia & Intens Care,Postgrad Inst Med Educ & Res,India,"Pankaj, Malhotra",0,1311,other,Lakshmi
Goverdhan Dutt,Puri,"Goverdhan Dutt, Puri",Anaesthesia & Intens Care,Postgrad Inst Med Educ & Res,India,"Pankaj, Malhotra",0,1311,other,Goverdhan
Suchet,Sachdev,"Suchet, Sachdev",Transfus Med,Postgrad Inst Med Educ & Res,India,"Pankaj, Malhotra",0,1311,other,Suchet
Rekha,Hans,"Rekha, Hans",Transfus Med,Postgrad Inst Med Educ & Res,India,"Pankaj, Malhotra",0,1311,other,Rekha
Ratti Ram,Sharma,"Ratti Ram, Sharma",Transfus Med,Postgrad Inst Med Educ & Res,India,"Pankaj, Malhotra",0,1311,other,Ratti
Naresh,Sachdeva,"Naresh, Sachdeva",Endocrinol,Postgrad Inst Med Educ & Res,India,"Pankaj, Malhotra",0,1311,other,Naresh
Mini P,Singh,"Mini P, Singh",Virol,Postgrad Inst Med Educ & Res,India,"Pankaj, Malhotra",0,1311,other,Mini
Anup,Agarwal,"Anup, Agarwal",Div Epidemiol & Communicable Dis,Indian Council Med Res,India,"Pankaj, Malhotra",0,1311,other,Anup
Aparna,Mukherjee,"Aparna, Mukherjee",Div Epidemiol & Communicable Dis,Indian Council Med Res,India,"Pankaj, Malhotra",0,1311,other,Aparna
Gunjan,Kumar,"Gunjan, Kumar",Div Epidemiol & Communicable Dis,Indian Council Med Res,India,"Pankaj, Malhotra",0,1311,last,Gunjan
Anand,Kumar,"Anand, Kumar",Operat Management Area,Indian Inst Management Lucknow,India,"Bhawna, Priya",3,1312,first,Anand
Bhawna,Priya,"Bhawna, Priya",Operat Management Area,Indian Inst Management Lucknow,India,"Bhawna, Priya",3,1312,leader,Bhawna
Samir K,Srivastava,"Samir K, Srivastava",Operat Management Area,Indian Inst Management Lucknow,India,"Bhawna, Priya",3,1312,last,Samir
S,Melliani,"S, Melliani",Lab Appl Math & Sci Calculus,Sultan Moulay Slimane Univ,Morocco,"A, El Allaoui",0,1313,first,Melliani
A,El Allaoui,"A, El Allaoui",Lab Appl Math & Sci Calculus,Sultan Moulay Slimane Univ,Morocco,"A, El Allaoui",0,1313,leader,El
L S,Chadli,"L S, Chadli",Lab Appl Math & Sci Calculus,Sultan Moulay Slimane Univ,Morocco,"A, El Allaoui",0,1313,other,Chadli
S,Mondal,"S, Mondal",Nat Sci,Maulana Abul Kalam Azad Univ Technol,India,"A, El Allaoui",0,1313,last,Mondal
Harish,Garg,"Harish, Garg",Sch Math,Thapar Inst Engn & Technol Deemed Univ,India,"Harish, Garg",0,1314,"first, leader",Harish
Gagandeep,Kaur,"Gagandeep, Kaur",Sch Math,Thapar Inst Engn & Technol Deemed Univ,India,"Harish, Garg",0,1314,last,Gagandeep
Tanvi,Tanvi,"Tanvi, Tanvi",Deshbandhu Coll,Univ Delhi,India,"Rajiv, Aggarwal",0,1315,first,Tanvi
Rajiv,Aggarwal,"Rajiv, Aggarwal",Deshbandhu Coll,Univ Delhi,India,"Rajiv, Aggarwal",0,1315,leader,Rajiv
Ashutosh,Rajput,"Ashutosh, Rajput",Deshbandhu Coll,Univ Delhi,India,"Rajiv, Aggarwal",0,1315,other,Ashutosh
Mohammad,Sajid,"Mohammad, Sajid",Coll Engn,Qassim Univ,Arabia,"Rajiv, Aggarwal",0,1315,last,Mohammad
Aditya,Khamparia,"Aditya, Khamparia",Sch Comp Sci & Engn,Lovely Profess Univ,India,"Deepak, Gupta",0,1316,first,Aditya
Rajat,Jain,"Rajat, Jain",Delhi,Maharaja Agrasen Inst Technol,India,"Deepak, Gupta",0,1316,other,Rajat
Deepak,Gupta,"Deepak, Gupta",Delhi,Maharaja Agrasen Inst Technol,India,"Deepak, Gupta",0,1316,leader,Deepak
Ashish,Khanna,"Ashish, Khanna",Delhi,Maharaja Agrasen Inst Technol,India,"Deepak, Gupta",0,1316,other,Ashish
Poonam,Rani,"Poonam, Rani",New Delhi,Netaji Subhas Univ Technol,India,"Deepak, Gupta",0,1316,other,Poonam
Oscar,Castill,"Oscar, Castill",Grad Div,Tijuana Inst Technol,Mexico,"Deepak, Gupta",0,1316,last,Oscar
Debadatta,Adak,"Debadatta, Adak",Appl Math,Maharaja Bir Bikram Univ,India,"Nandadulal, Bairagi",1,1317,first,Debadatta
Abhijit,Majumder,"Abhijit, Majumder",Ctr Math Biol & Ecol,Jadavpur Univ,India,"Nandadulal, Bairagi",1,1317,other,Abhijit
Nandadulal,Bairagi,"Nandadulal, Bairagi",Ctr Math Biol & Ecol,Jadavpur Univ,India,"Nandadulal, Bairagi",1,1317,"last, leader",Nandadulal
Sikakollu,Prasanth,"Sikakollu, Prasanth",Rourkela 769008,Natl Inst Technol,India,"Arun, Kumar",1,1318,first,Sikakollu
Uttam,Singh,"Uttam, Singh",Rourkela 769008,Natl Inst Technol,India,"Arun, Kumar",1,1318,other,Uttam
Arun,Kumar,"Arun, Kumar",Rourkela 769008,Natl Inst Technol,India,"Arun, Kumar",1,1318,leader,Arun
Vinay Anand,Tikkiwal,"Vinay Anand, Tikkiwal",Noida 201304,Jaypee Inst Informat Technol,India,"Arun, Kumar",1,1318,other,Vinay
Peter H J,Chong,"Peter H J, Chong",Elect & Elect Engn,Auckland Univ Technol,Zealand,"Arun, Kumar",1,1318,last,Peter
Pratibha,Verma,"Pratibha, Verma",Math,Motilal Nehru Natl Inst Technol Allahabad,India,"Manoj, Kumar",1,1319,first,Pratibha
Manoj,Kumar,"Manoj, Kumar",Math,Motilal Nehru Natl Inst Technol Allahabad,India,"Manoj, Kumar",1,1319,"last, leader",Manoj
Sujith,Mangalathu,"Sujith, Mangalathu",Cumming,Data Analyt,USA,"Sujith, Mangalathu",0,1320,"first, leader",Sujith
"Raman, V",Kutty,"Raman, V, Kutty",Trichur,Amala Canc Res Ctr,India,"Sujith, Mangalathu",0,1320,last,"Raman,"
Saurabh K,Sinha,"Saurabh K, Sinha",Pharmaceut Sci,Mohanlal Shukhadia Univ,India,"Anshul, Shakya",1,1321,first,Saurabh
Satyendra K,Prasad,"Satyendra K, Prasad",Pharmaceut Sci,Rashtrast Tukad Maharaj Nagpur Univ,India,"Anshul, Shakya",1,1321,other,Satyendra
Md Ataul,Islam,"Md Ataul, Islam",Fac Biol Med & Hlth,Univ Manchester,England,"Anshul, Shakya",1,1321,other,Md
Md Ataul,Islam,"Md Ataul, Islam",Sch Hlth Sci,Univ Kwazulu Natal,Africa,"Anshul, Shakya",1,1321,other,Md
Anshul,Shakya,"Anshul, Shakya",Fac Sci & Engn,Dibrugarh Univ,India,"Anshul, Shakya",1,1321,leader,Anshul
Sushil K,Chaudhary,"Sushil K, Chaudhary",Fac Pharm,DIT Univ,India,"Anshul, Shakya",1,1321,other,Sushil
Shashikant,Singh,"Shashikant, Singh",Varanasi 221105,Varanasi Coll Pharm,India,"Anshul, Shakya",1,1321,last,Shashikant
Bhagteshwar,Singh,"Bhagteshwar, Singh",Inst Infect Vet & Ecol Sci,Univ Liverpool,England,"Bhagteshwar, Singh",2,1322,"first, leader",Bhagteshwar
Bhagteshwar,Singh,"Bhagteshwar, Singh",Trop & Infect Dis Unit,Royal Liverpool Univ Hosp,England,"Bhagteshwar, Singh",2,1322,leader,Bhagteshwar
Bhagteshwar,Singh,"Bhagteshwar, Singh",Infect Dis,Christian Med Coll & Hosp,India,"Bhagteshwar, Singh",2,1322,leader,Bhagteshwar
Hannah,Ryan,"Hannah, Ryan",Clin Pharmacol,Royal Liverpool Univ Hosp,England,"Bhagteshwar, Singh",2,1322,other,Hannah
Tamara,Kredo,"Tamara, Kredo",Cochrane South Africa,South African Med Res Council,Africa,"Bhagteshwar, Singh",2,1322,other,Tamara
Marty,Chaplin,"Marty, Chaplin",Clin Sci,Univ Liverpool Liverpool Sch Trop Med,England,"Bhagteshwar, Singh",2,1322,other,Marty
Tom,Fletcher,"Tom, Fletcher",Clin Sci,Univ Liverpool Liverpool Sch Trop Med,England,"Bhagteshwar, Singh",2,1322,last,Tom
Yash Paul,Sharma,"Yash Paul, Sharma",Adv Cardiac Ctr,Postgrad Inst Med Educ & Res,India,"Anunay, Gupta",0,1323,first,Yash
Ankur,Gupta,"Ankur, Gupta",Adv Cardiac Ctr,Postgrad Inst Med Educ & Res,India,"Anunay, Gupta",0,1323,other,Ankur
Sourabh,Agstam,"Sourabh, Agstam",Cardiol,Vardhman Mahavir Med Coll,India,"Anunay, Gupta",0,1323,other,Sourabh
Anunay,Gupta,"Anunay, Gupta",Cardiol,Vardhman Mahavir Med Coll,India,"Anunay, Gupta",0,1323,leader,Anunay
Sourabh,Agstam,"Sourabh, Agstam",New Delhi,Safdarjang Hosp,India,"Anunay, Gupta",0,1323,other,Sourabh
Anunay,Gupta,"Anunay, Gupta",New Delhi,Safdarjang Hosp,India,"Anunay, Gupta",0,1323,leader,Anunay
Ashutosh,Yadav,"Ashutosh, Yadav",Cardiol,Fortis Hosp,India,"Anunay, Gupta",0,1323,last,Ashutosh
Itti,Munshi,"Itti, Munshi",Primate Biol,ICMR Natl Inst Res Reprod Hlth,India,"Uddhav K, Chaudhari",0,1324,first,Itti
Aditya,Khandvilkar,"Aditya, Khandvilkar",Primate Biol,ICMR Natl Inst Res Reprod Hlth,India,"Uddhav K, Chaudhari",0,1324,other,Aditya
Shrinivas M,Chavan,"Shrinivas M, Chavan",Primate Biol,ICMR Natl Inst Res Reprod Hlth,India,"Uddhav K, Chaudhari",0,1324,other,Shrinivas
Geetanjali,Sachdeva,"Geetanjali, Sachdeva",Primate Biol,ICMR Natl Inst Res Reprod Hlth,India,"Uddhav K, Chaudhari",0,1324,other,Geetanjali
Uddhav K,Chaudhari,"Uddhav K, Chaudhari",Primate Biol,ICMR Natl Inst Res Reprod Hlth,India,"Uddhav K, Chaudhari",0,1324,leader,Uddhav
Smita D,Mahale,"Smita D, Mahale",Struct Biol,ICMR Natl Inst Res Reprod Hlth,India,"Uddhav K, Chaudhari",0,1324,last,Smita
Mohua,Maulik,"Mohua, Maulik",New Delhi,Clin Trials Registry India,India,"Mohua, Maulik",0,1325,"first, leader",Mohua
Jyotsna,Gupta,"Jyotsna, Gupta",New Delhi,Clin Trials Registry India,India,"Mohua, Maulik",0,1325,other,Jyotsna
Yashmin,Panchal,"Yashmin, Panchal",New Delhi,Clin Trials Registry India,India,"Mohua, Maulik",0,1325,other,Yashmin
Neha,Yadav,"Neha, Yadav",New Delhi,Clin Trials Registry India,India,"Mohua, Maulik",0,1325,other,Neha
M Vishnu Vardhana,Rao,"M Vishnu Vardhana, Rao",New Delhi,ICMR Natl Inst Med Stat,India,"Mohua, Maulik",0,1325,other,Rao
